AT1G53730.1	17317660,21075962
AT1G53730.2	17317660
AT1G53750	10417703,10363660,11742986,9741626,14617064,16630346,16615871,18650403,18775970,20516081
AT1G53750.1	10417703,10363660,9741626,17317660
AT1G53760	16618929,17432890,18650403
AT1G53760.1	15276431,16618929,17151019,17432890
AT1G53770	18650403
AT1G53770.1	17151019
AT1G53780	18650403
AT1G53780.1	17432890
AT1G53820	11983057,15181213
AT1G53820.1	
AT1G53830	8666246,12671089,15047898,16287169,16489130,16622707,16709196,18796151,19001564
AT1G53830.1	16287169,16622707
AT1G53840	8666246,12169696,12671089,14996219,16622707,16621846,17149585,17432890,17660356,18650403,18805951,19001564
AT1G53840.1	16622707,17151019,17317660,17432890,17644812
AT1G53850	10363660,9611183,9373170,12777046,12952558,14701923,15333753,15734919,16055689,16254930,16502469,16548064,16679420,17259181,18650403,20516081,21199564
AT1G53850.1	10363660,9611183,9373170,15734919,16502469,17151019,17317660
AT1G53850.2	17151019,17317660
AT1G53860	17409185
AT1G53870	16212609,17565617,18650403
AT1G53880	18650403
AT1G53885	15546358,16832061,18162594,18671872,18650403
AT1G53890	15272873,18650403
AT1G53900	18650403
AT1G53903	18650403
AT1G53910	9192694,11118137,16151182,16937017,16920880,18441225,18805951,18775970,22020282,22280796,22530619,22639648,24377444
AT1G53910.1	11118137,16407444
AT1G53910.2	16407444
AT1G53910.3	
AT1G53920	16126835,16911220,19291320
AT1G53930	20226671
AT1G53930.1	
AT1G53940	15047898,16126835,19146828
AT1G53990	15235117,16126835
AT1G54000	12417700,12481097,12566592,14623097,15215502,15272873,15610350,15539469,15769804,16618929,18467340,18684332,22102697
AT1G54000.1	15539469,16618929,17151019,17526915
AT1G54010	12481097,12566592,12805589,15215502,15272873,15247402,15494554,15539469,15769804,16679420,18684332,18796151,18783601,20736450,24330158
AT1G54010.1	15215502,15539469,17151019,17432890
AT1G54020	15215502,15235117,15347784,15539469,16648215,17351116,17581762,17640338,21838868
AT1G54020.1	15215502,15539469
AT1G54020.2	15215502,15539469
AT1G54030	15539469,18400103,18796151,20626647,23155454,24330158
AT1G54030.1	15539469
AT1G54040	10675557,11752388,11402216,13677466,15184012,15845404,16704417,16679459,17061170,17390109,17369373,17920088,18192443,18650403,18987211,19224919,21132850,22228407,22487254,22954730,23629833,23940639
AT1G54040.2	17369373
AT1G54050	14964527,16183833,16531488,17059409,17059406,18305208,18252252,18650403,18603616,18775970
AT1G54050.1	17059409
AT1G54060	11118137,19155348,21330492,21700722,22037706,22231199,22353863,23505340
AT1G54060.1	11118137,15496452,19155348
AT1G54070	14500793,14576160,18775970
AT1G54080	10747031,16615871,18775970,20687615,21120628
AT1G54080.1	12024044,17317660,21166475
AT1G54080.2	17317660,21166475
AT1G54090	15381001,16942608,19895414,20943851,21193573
AT1G54095	20032078
AT1G54100	11351099,12535340,12773641,14973164,15047901,15272873,15247402,15235117,15319476,15448178,15358267,15860015,15144382,15824099,16021339,16307366,16500996,16552493,16514558,16632591,17080931,15830124,18650403,18775970,22639603,23148892,23505340,24619504
AT1G54100.1	11351099
AT1G54110	11500563,12169696,16615871
AT1G54110.1	11500563
AT1G54115	16460505,18775974,18775970
AT1G54120	14576160,23517122
AT1G54130	10725385,14576160,15272873,15890746,18535838,18775970,19704441
AT1G54140	17340043,17526916,15527982
AT1G54150	15272084,18650403,18682547,23118188
AT1G54160	11118137,15258262,15342526,16798886,17316173,17662035,18682547,19207209,22933713,23118940,24377444
AT1G54160.1	11118137
AT1G54170	15650869,18650403,18775970
AT1G54180	15031265,16514016
AT1G54210	12070171,15787614,16040659,18650403,16874047,20136727,23454656
AT1G54217	11152613
AT1G54220	14671022,14764908,15215502,15632145
AT1G54220.1	14671022,14764908,18385124
AT1G54220.2	18385124
AT1G54230	18775970
AT1G54240	15489532,18775970,20736450,21815983
AT1G54250	17560376,18650403,19110459
AT1G54260	15489532,18650403,18775970
AT1G54270	14749482,15010611,16055634,16166256,16258011,16502469,17767721,18433157,18650403,18785823,18775970
AT1G54270.1	16280546,16502469,17151019,17317660,17644812,18433157
AT1G54280	11402198,16607029,18775970,20018591,20736450,23505340,23517122
AT1G54290	15965014,18775970
AT1G54310	18650403,20736450
AT1G54310.1	17317660
AT1G54310.2	17317660,17932292
AT1G54320	14576160,14657372,15272878,16911220,17919328,18775970
AT1G54330	11118137,15029955,20736450
AT1G54330.1	11118137
AT1G54340	9526501,14581625,14701923,15333753,16527867,16916443,17828791,17951448,18811951,18931141,20303774,22649311,23527794,23718121
AT1G54340.1	17317660,17951448
AT1G54350	11706205,11346655,14576160,15381434,17039367,17164256,17919328,18299247,23505340
AT1G54350.1	11706205,18431481
AT1G54360	16039640,17340043,17526916,18650403,15527982
AT1G54360.1	16039640
AT1G54370	9990049,12047628,12888517,15347787,15341627,21278129,21512100,21954467,22639643,22973287
AT1G54370.1	12047628
AT1G54380	15272873,15258262
AT1G54385	20032078
AT1G54390	18218973,19154204
AT1G54390.1	19154204
AT1G54390.2	19154204
AT1G54390.3	19154204
AT1G54390.4	19154204
AT1G54390.5	19154204
AT1G54400	16531488
AT1G54400.1	
AT1G54410	14682612,15165189,16159328,16463051,16632591,16623895,16920880,18070919,18218973,18318901,18441225,18650403,18775970,23382551,25005920
AT1G54410.1	15028209
AT1G54440	18285452,21815983,24726328,24719467
AT1G54440.1	
AT1G54445.1	15955924
AT1G54450	12372144,15272873,18775970,21478440
AT1G54460	12586874,18775970
AT1G54470	11751054,20565641
AT1G54470.1	11751054,15155873,15955925
AT1G54490	7768447,11106401,11038610,14675532,15260969,16920797,17085683,15528448,17993620,18486559,18650403,18542052,20173417,20338880,20807376,21039560,21117868,21224377,22540040,22611176,23620288,23166504,24332370
AT1G54490.1	11106401,15260969
AT1G54500	14576160,14729914,15322131,18650403,23900844
AT1G54500.1	14729914,15028209,15322131,18431481
AT1G54510	17886359,21477822
AT1G54510.1	16098516
AT1G54520	12969430,14576160,16972165,18315867,18650403,18775970
AT1G54520.1	15028209,18431481
AT1G54530	12372144
AT1G54540	14666423
AT1G54560	7811972,11516337,18775970,21914656
AT1G54560.1	7811972
AT1G54570	14576160,16414959,16461379,22623494
AT1G54570.1	16414959,16461379,18431481
AT1G54580	1893112,11788768,16668615,12169696,12805597,12913156,14576160,14671017,15347784,16112758,17672910,18650403,23505340
AT1G54580.1	18431481
AT1G54590	18650403
AT1G54610	12084821,12912986,15686519,17360592,21477822
AT1G54610.1	12912986,15686519,17317660
AT1G54610.2	17317660
AT1G54610.3	17317660
AT1G54630	1893112,11788768,16668615,12084821,14576160,15347784,16112758,18650403,18775970,23505340
AT1G54630.1	18431481
AT1G54630.2	18431481
AT1G54670	8980477
AT1G54690	14576160,15772150,16489130,16582009,16751347,17220196,17496122,17785529,18805951,21070408
AT1G54690.1	15496452,17785529
AT1G54710	12753585,14576160,14973164,15860012,18775970
AT1G54710.1	15860012
AT1G54740	16258011,18305208,18775970
AT1G54750	11516153
AT1G54760	11118137,12837945,12949148,15805477,14557044
AT1G54760.1	11118137
AT1G54770	14651343
AT1G54775.1	17565583
AT1G54780	11719511,11826309,14576160,14729914,15322131,15531708,18431481,18650403,18633119,17576201,21908686
AT1G54780.1	11719511,11826309,14729914,15028209,15322131,18431481,18633119
AT1G54790	16920880,22632271
AT1G54820	17293567,17885809,18650403
AT1G54830	11118137,17138697,18775970,20487380
AT1G54830.1	11118137,21166475
AT1G54830.2	11118137,21166475
AT1G54830.3	21166475
AT1G54840	12678558,16531488,25002145
AT1G54850	12678558,16531488,18650403
AT1G54850.1	15496452
AT1G54860	12068095,12805588,14671020,14973164,15246063,18426585,20736450
AT1G54860.1	12805588
AT1G54870	14982972,15258262,15965014,16463099,16679420,17028149,18775970,21169366
AT1G54870.1	16280546
AT1G54890	17061125
AT1G54920	18775970
AT1G54920.1	17432890
AT1G54920.2	17432890
AT1G54926	17915010
AT1G54930	14576160
AT1G54930.1	
AT1G54940	22537759,22706449,23373848
AT1G54960	9263451,12034900,12119167,12913170,14718171,17329565,20215588,24812107
AT1G54960.1	9263451
AT1G54970	10594096,16412086,16766693,17220200,19448035,22253603,24620000
AT1G54970.1	
AT1G54980.1	
AT1G54990	10339622,9847088,9761792,7704045,11135112,11543173,12011355,12148533,12396500,15064382,16040660,15889272,16618929,17030147,16690816,16762032,21375386,21795582,23175631,24738718,24836325
AT1G54990.1	15276431,16618929,17151019
AT1G55000	18775970
AT1G55010	12447532,18184068,18674922,23865749
AT1G55010.1	15955924,18674922
AT1G55020	10608663,8305494,7506426,11231304,12232208,8702864,15047898,16258015,17369372,19352711,19939946,21336026,21385012,21372125,21492976,21481031,22199234,22253603,22474183,23001518,23242647,23314084,23505340,23526882
AT1G55020.1	7506426
AT1G55030	16626458
AT1G55035	15923328
AT1G55040	12372144,14576160,18433157,21798377
AT1G55040.1	18433157
AT1G55045	17395691
AT1G55045.1	17395691
AT1G55060	7713442,8382544,11590065
AT1G55070	15703057
AT1G55070.1	
AT1G55080	15703057,17560376,18650403,18775970,19671879,22021418
AT1G55090	14617064,15703057,18978034
AT1G55110	11118137,15236668,15703057,16813575,16784536
AT1G55110.1	11118137
AT1G55120	14871666,15539469,15703057,16941220,16916443,20226671
AT1G55120.1	12508063,15539469,16339783
AT1G55130	15703057,16618929,17660356,20681974,22570441
AT1G55130.1	16618929
AT1G55140	14576160,22140236
AT1G55150	18650403,22832121
AT1G55160	16618929,18650403
AT1G55160.1	15276431,16618929
AT1G55170	18650403,18775970
AT1G55180	11891260,15040888,16384909,17158582,19143999,23505340
AT1G55190	15215502,18583532,18650403,18775970
AT1G55190.1	17151019
AT1G55200	12644671,15653807,17056621,21477822
AT1G55200.1	17644812
AT1G55205	20032078
AT1G55210	16766691,17194768,18650403,17590394
AT1G55230.1	
AT1G55240	17061125,18053005
AT1G55250	11983057,17329565,17329563,18798874,18849490,18980658,24567190,24664204
AT1G55250.1	17329565,17329563
AT1G55260	12068095,12805588,16299169,18650403,18805951,21558309,23505340,24460633
AT1G55260.1	12805588,14617066
AT1G55265	18650403,18775970
AT1G55265.1	15539469
AT1G55270	18218973
AT1G55290	9112784,17056621,18547395
AT1G55290.1	9112784,11448762
AT1G55300	17340043,18775970,15527982
AT1G55310	10740297,10593939,12176998,15034145,15133128,15270675,16497658,16520337,16807317,16839183,17556373,18402682,18650403,18775970,20884799,21935421,22589469,22913769
AT1G55310.1	14506206,15496452,16807317
AT1G55310.2	14506206,15496452,16807317
AT1G55320	12805634,19043666,21838868
AT1G55320.1	19043666
AT1G55325	15703057,17526732,20023166,21257604,22021418
AT1G55330	12068095,12177459,12805588,14671020,15235117,15322080,15703057,16244449,18552355,18650403,18775970
AT1G55330.1	12805588
AT1G55340	15703057
AT1G55350	11929961,15266054,15647902,15546358,15703057,16167900,16217598,16928278,17933905,18791195,18952779,19812694,23095885,23663131
AT1G55350.1	14506206,17317660
AT1G55350.2	14506206,17317660
AT1G55350.3	14506206,17317660
AT1G55350.4	14506206,17317660
AT1G55360	15703057,18650403
AT1G55365	15703057
AT1G55370	14576160,15703057,18650403,19122188,20736450,21785130
AT1G55370.2	19122188
AT1G55380	20736450
AT1G55410	11115874,11983057,18775970
AT1G55420	14576160,15634699,17488242
AT1G55430	16648215,20736450
AT1G55440	14576160
AT1G55440.1	
AT1G55450	12872006,15235117,16776300,18650403
AT1G55450.1	17916636
AT1G55460	15010618,15236668,18775970,24335506,24713636
AT1G55480	12753585,14576160,14651343,15322131,12493248,17828791,18650403,15914918,20118269
AT1G55480.1	12938931,15028209,15322131,18431481,18633119
AT1G55490	1347275,12169696,12231961,12668771,12897258,12969430,14576160,14749482,15276459,15247402,15821981,16244444,16766689,16923014,17028149,17885809,17828791,18650403,18633119,19344532,20118269,21483722,22995300,23225155,23281391
AT1G55490.1	12766230,12938931,15028209,15276459,15821981,16923014,17317660,17432890,18431481,18538804,18633119,16207701,21166475
AT1G55490.2	12766230,12938931,15028209,15276459,15821981,16923014,17317660,17432890,18431481,18538804,21166475
AT1G55500	16113215
AT1G55510	15860015,15937229,18616834,18775970
AT1G55520	10634912,9801140,8643494,7634102,8312743,14558660,16024589,17340043,18775970,21266657,23713077
AT1G55530	12169696,11983057,12646039,15634198,18650403,18775970,19348673
AT1G55530.1	
AT1G55540	14671022,15266054,15806101,22898497
AT1G55540.1	
AT1G55540.2	
AT1G55550	14671022,16367961,17337630
AT1G55550.1	14671022
AT1G55560	12119380,12805594,15986216,18775970
AT1G55570	12119380,12805594,12805584,14500793,15375207,15986216,18775970
AT1G55580	11118137,12591613,12730136,16461581,17122068,18346190,18469164,21722220,22106095,22039213,22372440
AT1G55580.1	11118137
AT1G55590	11283350,16520461,18775970
AT1G55600	10785665,11118137,11283350,12692325,15632092,16293693,16520461,18505878,19141706,20581305,20545893,23064319,23505389,23771896,24003120,24014578,24719465
AT1G55600.1	11118137,19141706
AT1G55610	11283350,15181213,15849273,15937229,16081527,16293693,19085145,20736450,24064770
AT1G55610.1	14506206,16280546,17317660,21075962
AT1G55610.2	17317660
AT1G55615	17395691
AT1G55615.1	17395691
AT1G55620	11283350,16115625,17872921,18775970,24449384
AT1G55620.2	17872921
AT1G55625	8980477
AT1G55630	11283350,14576160,16299171
AT1G55640	18583532
AT1G55640.1	
AT1G55650	11118137
AT1G55650.1	11118137,15028209
AT1G55660	11516153,15047898
AT1G55660.1	
AT1G55670	12068106,12913156,14576160,14729914,15322131,15377757,15659098,15953472,16478728,18650403,18633119
AT1G55670.1	12766230,12938931,14729914,15028209,15322131,15953472,16478728,16045770,18431481,18633119
AT1G55680	15155891,15645454,18223036,18577427,18552200,18650403,18775970,20687615
AT1G55680.1	18223036,18552200
AT1G55720	11500563,12496310,16460505,18650403
AT1G55720.1	11500563
AT1G55730	11500563,12496310,18650403,18950291
AT1G55730.1	11500563
AT1G55740	15610345,15034167,18502973
AT1G55750	15645454,18650403
AT1G55760	15749712
AT1G55770.1	
AT1G55790	15806101,23368984
AT1G55800	14576160
AT1G55805	24203231
AT1G55810	16081496,18650403,19563437,21828290
AT1G55840	14682612,18805951,23505340
AT1G55850	15295017,15647349,15824099,16258017,16489130,16463051,16618929,17006591,18252844,18650403
AT1G55850.1	15647349,16618929,17317660
AT1G55860	10571878,11590065,11019805,12969426,14530964,14671022,15276459,15371352,18315867,18433157,18650403
AT1G55860.1	11019805,14671022,15276459,17432890,18433157,21166475
AT1G55870	16359390,19892832,23912222
AT1G55870.1	15019988,15247430
AT1G55870.2	
AT1G55880	16244144,17189325
AT1G55890	14671022,15269332,18054044,20736450,22487254
AT1G55890.1	14671022
AT1G55900	14671022,14730085,15722347,18650403,22195596
AT1G55900.1	14671022,14730085,15276431
AT1G55910	16998091,17404382,18650403
AT1G55920	10995473,9830017,9380766,7851429,8867790,14617066,15579666,15949827,16166087,18845687,20379751,23671085,25093930
AT1G55920.1	14617066,16307301,18845687
AT1G55928.1	
AT1G55960	15186492,18671872,18775970
AT1G55970	12466527,14576160,15147899,16489130,16720694,17144897,17877703,24614176
AT1G55980	20736450
AT1G56000	16709272
AT1G56010	11118137,11114891,12226665,12202040,12432076,14750526,15029955,15202996,15829603,16359384,17172049,21511905,21770944,23171309,24043850,24377444
AT1G56010.1	11118137
AT1G56010.2	11118137
AT1G56020	14576160
AT1G56030.1	
AT1G56040	16297073,20226671
AT1G56045	14730060
AT1G56050	17885809,18650403
AT1G56050.1	18431481,18633119,16207701
AT1G56060	17194769
AT1G56070	9401119,12032361,14749482,15047896,15157177,15971193,15998247,15908592,16254930,16400686,16621846,16679420,16776300,17028149,17153927,18230180,18210371,18433157,18633119,18785823,20118269,21798377,22115780,22995300,23346092,24064926
AT1G56070.1	15276459,15496452,15971193,16242667,16526091,17151019,17432890,17644812,18433157,18431481
AT1G56080.1	17317660
AT1G56100	16299181
AT1G56110	15356332,15610358,17286797
AT1G56110.1	15496452,16287169,21166475
AT1G56120	12972053,14722088,15489280,16920880,17194768,17149585,17293567,18650403
AT1G56130	12972053,15632092,11152613,15849273,18650403
AT1G56130.1	17644812
AT1G56140	12972053,16618929,16843620,18650403,21477822
AT1G56140.1	16618929,17317660,21075962
AT1G56145	18315867
AT1G56145.1	17317660
AT1G56150	16212609,16299169,17497164,18307990,18650403,23148892,23759547
AT1G56160	9839469,11118137,11597504,14605227,14756312,15489280,15539473,16998091,18772308,19121118,20627899,24278034,25138267
AT1G56160.1	9839469,11118137,16280546,18088336,18218967
AT1G56170	9662544,11118137,11782485,12566592,12671079,14973164,15047901,15610358,16980566,17138697,17470057,17497164,19207209,20207753,23995083,24377444
AT1G56170.1	11118137
AT1G56170.2	
AT1G56180	14576160
AT1G56190	12897258,14576160,14604444,14671022,15052571,15998247,16502469,15516503,17828791,18775970
AT1G56190.1	14671022,15028209,16502469,16648217,17432890,18431481,18633119,16207701,21166475
AT1G56190.2	16648217,17432890,18431481,21166475
AT1G56200	14576160,15266054,15236668,18650403,18775970,19581937
AT1G56200.1	
AT1G56200.2	
AT1G56210	12196180,23368984
AT1G56220	16284313,16673935,17497164,18650403,18805951,19291320
AT1G56230.1	14506206,17317660
AT1G56233.1	15955924
AT1G56240	12529520
AT1G56250	12529520,16623907,16776300,20227663,24865527
AT1G56260	21781195,23460576,23572541,24846723
AT1G56280	7823904,12805580,12888517,14730065,15743445,16330523,16438971,16709196,16786289,16972165,18775970,23404561
AT1G56280.1	16786289
AT1G56290	18650403
AT1G56300	18218973,18334669,18671872,18650403,18775970
AT1G56300.1	18334669
AT1G56320	12068095,12805588,14671020
AT1G56320.1	12805588
AT1G56330	9697342,9159953,8123794,1396601,12644670,15236667,16169966,17722700,18322804,18775970,18842721,19861656,21040296,24587212,24714629
AT1G56330.1	16247729,17317660,17644812
AT1G56340	9159940,12492832,12481097,14671022,15047901,15618420,14563927,15908592,15978049,16242667,16381965,16403842,16502469,16618929,16679420,16927206,16905657,17092311,18156219,18296626,18775970,18931141,19597144,20596537,21798377,21974727,22041935,23425854,23469135,24022063
AT1G56340.1	12492832,14671022,15028209,16242667,16502469,16618929,17151019,17916636,18436549,21166475
AT1G56340.2	16242667,16502469,17151019,17916636,21166475
AT1G56345	18599582
AT1G56345.1	18599582
AT1G56350	17007845,18650403
AT1G56360	12021284,16244908
AT1G56360.1	12021284,16244908
AT1G56380	18667720,23087700
AT1G56385	20032078
AT1G56390	14563927
AT1G56400	17122072
AT1G56410	8075396,11782485,11402207,15998247,16502469,16571618,16972165,20118269
AT1G56410.1	12938931,15028209,16502469
AT1G56415	20032078
AT1G56430	14690510,14690509,15531708,16844841,16998091,17061125,17233795,17411438,18650403,18783601,18772308,19304929,20675571,21592396,22374397,22639605,22706286,23759098,24704865,24278034
AT1G56430.1	10359845,10491178,18436742
AT1G56440	20856808
AT1G56450	10363660,9611183,9373170,12952558,15821981,15769804,16055689,16502469,20118269,20516081,23536786
AT1G56450.1	10363660,9611183,9373170,15821981,16502469,17916636
AT1G56460	14576160
AT1G56470	12366802
AT1G56500	14576160,17136424,17478634,18650403,23818601
AT1G56500.1	18431481,18633119,16207701
AT1G56510	16623885,16824183,16798948,17004082,17956627,18624640,19549129,20447277,22995285
AT1G56510.1	18624640
AT1G56520	12671079,17956627,18315867,18624640,21477822
AT1G56530	17040561,17915010
AT1G56540	12942173,15235117,16798885,17956627,18624640,18775970,20736450
AT1G56550	17056709,17401635,18624640,18755189
AT1G56550.1	18755189
AT1G56553	20032078
AT1G56553.1	15955924
AT1G56555.1	
AT1G56560	18650403,18775970,21441406,21918379,23135328
AT1G56570	21653783
AT1G56580	15978049,16258012,17496105,18650403,18805951,18775970,19626137,24007659
AT1G56590	16299184,18775970,19884248,20181752,23590825,23733933
AT1G56600	11846875,12795706,15047901,15247402,15610345,15713015,16121258,16500996,16673935,16864593,17059409,17085508,18230142,18502973,18599647,18552202,18793471,19502356,19955262,19568949,22505693,23728391
AT1G56600.1	18502973
AT1G56620	16299181,17915010,20226671
AT1G56630	17665211,23505340
AT1G56650	9839469,11118137,11597504,12787253,12917293,15834789,15807784,16010003,16167896,16299184,16384906,16463103,16514542,16709193,17002429,17053893,17766004,18031469,18182030,18346094,18650403,18766373,19386812,19368693,19525322,16507081,18167546,18537890,19054348,19192188,19621239,19596700,18601751,19854858,19825656,19933203,20073469,20309578,20447269,20514508,20736450,20876338,20807862,21058651,21210143,21427279,21408135,21551388,21545406,21711359,21631536,21912858,22167189,22126737,22699753,22669605,22995285,23425305,23455421,23615997,23583450,24269612,24377444,24274116,24619996,24831118,24978855
AT1G56650.1	9839469,11118137,16463103,16709193,17002429,17053893,17766004,18031469,18182030,18346094
AT1G56660	17337630,18252252,18775970
AT1G56670	18650403
AT1G56680	
AT1G56690	18776641
AT1G56700	15531708,17828791
AT1G56710	16299181,17010199,23056537
AT1G56720	21477822
AT1G56730	8980477,16299184
AT1G56740	8980477
AT1G56750	8980477
AT1G56760	8980477
AT1G56770	8980477
AT1G56780	8980477
AT1G56790	8980477
AT1G56800	8980477
AT1G56810	8980477
AT1G56820	8980477
AT1G56830	8980477
AT1G56840	8980477
AT1G56850	8980477
AT1G56860	8980477
AT1G56870	8980477
AT1G56880	8980477
AT1G56890	8980477
AT1G56900	8980477
AT1G56910	8980477
AT1G56920	8980477
AT1G56930	8980477
AT1G56940	8980477
AT1G56950	8980477
AT1G56960	8980477
AT1G56970	8980477
AT1G56980	8980477
AT1G56990	8980477
AT1G57000	8980477
AT1G57010	8980477
AT1G57020	8980477
AT1G57030	8980477
AT1G57040	8980477,18586869
AT1G57050	8980477
AT1G57060	8980477
AT1G57070	8980477
AT1G57080	8980477
AT1G57090	8980477
AT1G57100	8980477
AT1G57110	8980477
AT1G57120	8980477
AT1G57130	8980477
AT1G57140	8980477
AT1G57150	8980477
AT1G57160	8980477
AT1G57170	8980477
AT1G57180	8980477
AT1G57190	8980477
AT1G57200	8980477
AT1G57210	8980477
AT1G57220	8980477
AT1G57230	8980477
AT1G57240	8980477
AT1G57250	8980477
AT1G57260	8980477
AT1G57270	8980477
AT1G57280	8980477
AT1G57290	8980477
AT1G57300	8980477
AT1G57310	8980477
AT1G57320	8980477
AT1G57330	8980477
AT1G57340	8980477
AT1G57350	8980477
AT1G57360	8980477
AT1G57370	8980477
AT1G57380	8980477
AT1G57390	8980477
AT1G57400	8980477
AT1G57410	8980477
AT1G57420	8980477
AT1G57430	8980477
AT1G57440	8980477
AT1G57450	8980477
AT1G57460	8980477
AT1G57470	8980477
AT1G57480	8980477
AT1G57490	8980477
AT1G57500	8980477
AT1G57510	8980477
AT1G57520	8980477
AT1G57530	8980477,16299184
AT1G57550	16607029,18182435
AT1G57550.1	
AT1G57560	11118137,11597504,15239831,16463103,16553893,17565617,18650403
AT1G57560.1	11118137,16463103
AT1G57565.1	
AT1G57570	20736450
AT1G57590	15047901,17411438,18231654,18650403
AT1G57590.1	18296723
AT1G57600	17885082
AT1G57620	24330158
AT1G57630	12671079,16603662,16766691,17194768,17956627,18424626,18650403,18702669,21398256
AT1G57650	16648215,17149585,18650403
AT1G57660	11598216
AT1G57660.1	17934214
AT1G57670	12366802
AT1G57680	12953064,17064408,18315867,18671868,18775970,22206669
AT1G57690.1	
AT1G57700	12912986,15686519
AT1G57700.1	12912986,14506206,15686519,17317660
AT1G57710	8980477
AT1G57720	15047896,15908592,16502469,16679420,17828791,19880396,20118269
AT1G57720.1	15539469,16287169,16502469,16526091,17317660,17432890
AT1G57720.2	15539469,16287169,16502469,16526091,17317660,17432890,18599647
AT1G57730	11983057
AT1G57730.1	
AT1G57750	14690501,15010618,16258015,17905869,19346242,23505340
AT1G57760	14651343
AT1G57760.1	17565583
AT1G57770	12777052,14576160,17337630,18650403,19284649
AT1G57770.1	18431481
AT1G57775.1	17565583
AT1G57777.1	17565583
AT1G57780	23368984
AT1G57790	16299184
AT1G57800	11983057,17242155,18643997,18704160,21257907
AT1G57810	17242155,18704160
AT1G57820	11983057,15805492,16709272,17242155,17239600,18643997,18704160,18783613,21257907,22459921,22589469,23313553,24762702,25009302
AT1G57820.1	17892444
AT1G57830	12366802
AT1G57850	12366802,16915523
AT1G57860	17346352,17934214,23281391
AT1G57860.1	17934214
AT1G57870	12399181,12376626,12913170,16007489,18433157,21477822
AT1G57870.1	18433157
AT1G57870.2	18433157
AT1G57943	10662864,15634198,16212609,16489130,23551747
AT1G57943.1	
AT1G57943.2	
AT1G57980	15634198,20736450
AT1G57990	10662864,12953064,15634198,15720654,16005291,16244149,16262716,16489130,17586839,17869214,18417639,23551747
AT1G57990.1	14506206,17317660
AT1G58007.1	
AT1G58007.2	
AT1G58025	12466527,12969431,15990873,17293567,17786563
AT1G58030	15377779,18650403,20492555,21153767
AT1G58030.1	15539469,17151019
AT1G58037.1	
AT1G58037.2	
AT1G58050	14576160,16166256,25002525
AT1G58055	20032078
AT1G58055.1	15955924
AT1G58060	14576160
AT1G58080	10712555,14576160,15923352,16547652,17434988,17828791,18650403
AT1G58080.1	18431481
AT1G58090.1	
AT1G58100	11118137,16132859,17217541,21297037,23760157,24137171,24689742,25127215
AT1G58100.1	11118137
AT1G58110	24377444
AT1G58120	17663791,18775970,20687964
AT1G58120.1	
AT1G58122	17663791
AT1G58150	20736450
AT1G58160	12609038,22307853
AT1G58170	12912986,14682612,15695462,16998091,17061125,17590394
AT1G58170.1	12912986
AT1G58180	16330523,16941220,17217462,17407539,17631525,18231654,18434607,18650403,18831797,20010812,24211190
AT1G58180.2	17407539
AT1G58180.3	17407539
AT1G58190	11751054,15155873,18434605,21477822
AT1G58190.1	11751054
AT1G58200	16401419,18667720,18775970,21142222,21810996,22326022,24676856
AT1G58210	14576160,15266054,18775970,22840520
AT1G58210.1	
AT1G58220	16463103,18315867
AT1G58220.1	16463103
AT1G58230	14576160,14671022,18831797
AT1G58230.1	14671022
AT1G58242	20032078
AT1G58245.1	17565583
AT1G58248.1	17565583
AT1G58250	7867930,8275864,14675453,15668172,16299389,20226671,20736450,22615140,24240534,25124848
AT1G58250.1	17317660
AT1G58270	15247402,16500996,17304219,18231654,18212028,18467340,18552355,18650403,21637781
AT1G58280	15010616,17085508
AT1G58280.1	18431481
AT1G58280.2	18431481
AT1G58290	10631248,8605295,7908550,11309145,12139011,12226519,12445126,12368493,15951223,18650403,18818313,18775970,19380736,21110104,21272955,22102866,22081402,22212719,23888164,24023856
AT1G58290.1	7908550,15028209
AT1G58300	10072395,12777052,15326282,16428602,19860740,21205037,22204880,22419743,23307916
AT1G58300.1	11402195
AT1G58310.1	
AT1G58320.1	
AT1G58330	10548732
AT1G58340	10548732,11152613,16478044,21257605,22150160,22995285
AT1G58350	10548732
AT1G58360	10948222,9675899,9408174,9374550,8567681,7608199,8281191,8356039,12244056,16478044,17419840,18650403,19392706,18681934,20736450,21453345,22645574,22935196,23831821,25005136
AT1G58360.1	17317660,17419840
AT1G58370	18650403
AT1G58380	10548732,11598216,15489341,17934214,18775970,20736450,22195043,22487254
AT1G58380.1	11598216,15028209,15489341,17317660,17432890,17934214
AT1G58390	17956627
AT1G58390.1	10548732
AT1G58400	12671079,12928866,17956627
AT1G58410	15937229,17956627
AT1G58420	18775970
AT1G58430	10548732,16920880,21637781,22632271
AT1G58440	10548732,10350086,12777052,17426032,18775970,19309460,19847116,23404890
AT1G58440.1	10350086,17426032
AT1G58450	16887800,20856808
AT1G58470	10805591
AT1G58520	10548732,15890746
AT1G58602	15111722,17956627,21599977
AT1G58643	21698461
AT1G58684	16500996,17934214,22487254
AT1G58684.1	16287169,17934214
AT1G58766	20736450
AT1G58807	12671079,16258015,17956627,22487254
AT1G58848	18650403,22487254
AT1G58936	21698461
AT1G58983	14730065,15965024,17934214,22487254
AT1G58983.1	16287169,17934214
AT1G59077	17705842
AT1G59124	12671079,16813576,17149585,17956627,22487254
AT1G59218	12848426,17956627,18408043,18650403,22487254
AT1G59265	14576160
